word,phonetic,meaning,example,level,source,source_url,source_pdf_page
insert insertion,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
inside insider,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
insight insightful,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
insist insistence insistent,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
inspect inspection inspector,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
inspire inspiration inspirational,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instal(l) instal(l)ation,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instal(l)ment,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instance,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instant instantaneous,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instead,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instinct instinctive,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
institute,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
institution institutional,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instruct instruction instructor instructive,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
instrument instrumental,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
insult,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
insure/ensure insurance,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intact,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intake,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intangible,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
integrate integration,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
integrity,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intellectual,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intelligent intelligence,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intend intention intent intentional,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intense intensity intensify,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intensive,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
interact interaction interactive,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
interest interesting interested,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
interfere interference,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
interior,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
intermediate intermediary,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,82
internal,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,83
international,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,83
